Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
ELEC,Rivertop Apartments,5800 River Rd,,Nashville,TN,37209,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,36.130606,-86.913108,2021-11-30,163823,2021-11-30 22:55:12 UTC,,,,2020-07-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Home2 Suites Pigeon Forge,2819 Teaster Ln,,Pigeon Forge,TN,37863,,866-816-7584,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,EV Connect,http://evconnect.com/,GPS,35.802332,-83.5643,2020-07-13,163965,2021-03-11 23:22:17 UTC,P,,,2020-06-26,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,
ELEC,MainStay Suites Hotel – Alcoa (Knoxville Airport),361 Fountain View Circle,,Alcoa,TN,37701,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.785,-83.98909,2021-11-30,164199,2021-11-30 22:55:12 UTC,,,,2020-07-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,7SPC TTU DC FAST 1,320 University Drive,,Cookeville,TN,38501,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.176765,-85.511381,2021-12-01,164275,2021-12-01 00:30:49 UTC,,,,2020-07-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,7SPC TRI-COUNTY EMC,405 College St,,Lafayette,TN,37083,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.51925,-86.0307,2021-12-01,164334,2021-12-01 00:30:49 UTC,,,,2020-07-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Memphis Medical Center,20 South Dudley St,,Memphis,TN,38103,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.139481,-90.029555,2021-11-30,164347,2021-11-30 22:55:12 UTC,,,,2020-07-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Bristol City Hall - Justice Center Parking Lot,801 Anderson St,,Bristol,TN,37620,,423-989-5500,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,36.592938,-82.187959,2020-08-05,164559,2021-03-11 23:22:17 UTC,P,,,2020-07-24,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,,
ELEC,Greeneville Light & Power System,110 N College St,,Greeneville,TN,37743,,423-636-6200,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,36.163325,-82.828167,2020-08-05,164560,2021-03-11 23:22:17 UTC,P,,,2020-07-24,,,,,J1772,US,,,,Public,,public,,,UTILITY,,,,,,,,,,,,,,,,,
ELEC,Burkes Outlet,2709 Teaster Ln,,Pigeon Forge,TN,37863,,865-365-3210,E,,Public,24 hours daily,,,,,,6,,,Non-Networked,,GPS,35.805676,-83.568999,2020-08-05,164561,2021-03-11 23:22:17 UTC,P,,,2020-07-24,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,
ELEC,Mountain Loft,110 Mountain Loft Dr,,Gatlinburg,TN,37738,,865-436-4367,E,,Public,24 hours daily; for guest use only,,,,,,2,,,Non-Networked,,GPS,35.729904,-83.483826,2020-08-05,164562,2021-03-11 23:22:17 UTC,P,,,2020-07-24,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,
ELEC,Southern Alliance for Clean Energy,3804 Middlebrook Pike,,Knoxville,TN,37921,,865-637-6055,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,35.961862,-83.972406,2020-08-05,164563,2021-03-11 23:22:17 UTC,P,,,2020-07-24,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,
ELEC,Victor Ashe Park,4901 Bradshaw Rd,,Knoxville,TN,37912,,865-215-4311,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,35.982641,-83.993154,2020-08-05,164564,2021-03-11 23:22:17 UTC,P,,,2020-07-24,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,,,,,,,,,,,
ELEC,Montgomery Bell State Park Inn,1020 Jackson Hill Road,"Chargers are at Acorn Lake.
",Burns,TN,37029,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,36.09897964,-87.27476766,2021-11-30,164576,2021-11-30 22:55:12 UTC,,,,2020-07-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
BD,MAPCO #7514,2491 Fort Campbell Blvd,,Clarksville,TN,37040,,931-431-6270,E,,Public,24 hours daily,A Cash D Debit M V,B20,,,,,,,,,200-9,36.6149,-87.430118,2020-08-05,164652,2021-03-04 18:40:37 UTC,P,,,2020-07-30,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,
ELEC,METRO NASHVILLE NFD STATION 37,656 Colice Jeanne Rd,,Nashville,TN,37221,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.072424,-86.933537,2021-12-01,164671,2021-12-01 00:30:49 UTC,,,,2020-07-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Town of Smyrna,315 S. Lowry St,,Smyrna,TN,37167,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,35.974178,-86.510301,2021-11-30,164692,2021-11-30 22:55:12 UTC,,,,2020-08-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,NOGAS,2612 Winford Ave,"Charger under repair.
",Nashville,TN,37211,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,36.115736,-86.752546,2021-11-30,164736,2021-11-30 22:55:12 UTC,,,,2020-08-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Fairfield Inn & Suites by Marriott - Smyrna,810 Expo Drive,"The unit 024 is under repairs.
",Smyrna,TN,37167,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.974702,-86.575069,2021-11-30,164745,2021-11-30 22:55:12 UTC,,,,2020-08-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Hilton Garden Inn Knoxville,216 Peregrine Way,,Knoxville,TN,37922,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,35.915395,-84.094352,2021-11-30,164779,2021-11-30 22:55:12 UTC,,,,2020-08-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,7SPC SCES DREAM MORE,2525 DreamMore Way DreamMore Resort Parking L,,Pigeon Forge,TN,37862,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.812756,-83.536514,2021-12-01,164862,2021-12-01 00:30:49 UTC,,,,2020-08-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,7SPC SCES DOLLYWOOD,2700 Dollywood Parks Blvd. Dollywood's Prefer,,Pigeon Forge,TN,37863,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.796936,-83.53263,2021-12-01,164863,2021-12-01 00:30:49 UTC,,,,2020-08-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IMT 8 SOUTH STATION 2,2405 8th Ave S,,Nashville,TN,37204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.126204,-86.777957,2021-12-01,164864,2021-12-01 00:30:49 UTC,,,,2020-08-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,The Avenue Murfreesboro - Sports Clips,2615 Medical Center Parkway,"Chargers are in front of Sports Clips 
and Alumni Hall.
",Murfreesboro,TN,37129,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,35.860445,-86.44726,2021-11-30,165163,2021-11-30 22:55:12 UTC,,,,2020-08-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,The Avenue Murfreesboro - Office Suites,2615 Medical Center Parkway,"Chargers are behind Carter's in parking 
lot.
",Murfreesboro,TN,37129,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,35.856787,-86.443759,2021-11-30,165164,2021-11-30 22:55:12 UTC,,,,2020-08-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,The Avenue Murfreesboro - Bar Louie,2615 Medical Center Parkway,"Chargers are in parking lot North-East 
of Bar Louie.
",Murfreesboro,TN,37129,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,35.859525,-86.444148,2021-11-30,165191,2021-11-30 22:55:12 UTC,,,,2020-08-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,7SPC UC - CARTHAGE,84 Dixon Springs Hwy,,Carthage,TN,37030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.266594,-85.95863,2021-12-01,165229,2021-12-01 00:30:49 UTC,,,,2020-08-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,TERMINAL 1 P2 STATION 3,Terminal Garage 1 140 BNA Park Dr,,Nashville,TN,37214,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.133227,-86.666937,2021-12-01,165230,2021-12-01 00:30:49 UTC,,,,2020-08-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Exxon Skyway,507 E James Campbell Blvd,,Columbia,TN,38401,,931-381-4121,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,35.589076,-87.01835,2020-09-03,165443,2021-03-11 23:22:17 UTC,P,,,2020-08-17,,,,,J1772,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,
ELEC,Tennessee River Museum,495 Main St,,Savannah,TN,38372,,731-925-2364,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,35.225049,-88.250841,2020-09-03,165453,2021-03-11 23:22:17 UTC,P,,,2020-08-17,,,,,J1772,US,,,,Public,,public,,,MUSEUM,,,,,,,,,,,,,,,,,
ELEC,HAMPTON HOLIDAY INN 1,110 Interstate Dr NW,,Cleveland,TN,37312,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.193655,-84.890415,2021-12-01,165502,2021-12-01 00:30:49 UTC,,,,2020-08-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,7SPC UC - LIVINGSTON,210 N McHenry St,,Livingston,TN,38570,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.381214,-85.323326,2021-12-01,166825,2021-12-01 00:30:49 UTC,,,,2020-09-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Target - Tesla Supercharger,780 Old Hickory Boulevard,,Brentwood,TN,37027,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,12,,Tesla,http://www.teslamotors.com/supercharger,GPS,36.042359,-86.777834,2021-10-11,166863,2021-11-04 18:37:47 UTC,P,,,2020-09-10,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Windsor Tower Condos,4215 Harding PIke,,Nashville,TN,37205,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,36.127888,-86.841022,2021-11-30,167403,2021-11-30 22:55:12 UTC,,,,2020-10-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,Brentwood Commons,750 Old Hickory Blvd,,Brentwood,TN,37027,,615-550-5575,E,,Public,Visitor use only,,,,,,2,,,Non-Networked,,GPS,36.042394,-86.773017,2020-11-09,167580,2021-03-11 23:22:17 UTC,P,,,2020-10-12,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,
ELEC,7SPC CFEC SPENCER,430 Spring St,,Spencer,TN,38585,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.746964,-85.45841,2021-12-01,167886,2021-12-01 00:30:49 UTC,,,,2020-10-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,7SPC SMITHVILLE,201 E Church Street,,Smithville,TN,37166,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.962,-85.812775,2021-12-01,168108,2021-12-01 00:30:49 UTC,,,,2020-11-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CARTA GEORGIA AVE,817 Georgia Ave,,Chattanooga,TN,37402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.046127,-85.306948,2021-12-01,168148,2021-12-01 00:30:49 UTC,,,,2020-11-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,APSU LOT 6,451 Marion St,,Clarksville,TN,37040,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.536112,-87.353728,2021-12-01,168179,2021-12-01 00:30:49 UTC,,,,2020-11-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
LPG,Love's Travel Stop #330,110 Fast Ln,,Baxter,TN,38544,,931-858-6150,E,,Public,24 hours daily,A Cash Comdata D Debit FleetOne M TCH Tchek V Voyager Wright_Exp,,,,,,,,,,200-9,36.139859,-85.630337,2021-09-10,168345,2021-09-10 19:40:26 UTC,P,,,2020-11-12,,,false,,,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,,,"[""ACME""]",,,,,,,,
ELEC,Smyrna/Rutherford County Airport Authority,278 Doug Warpoole Rd,,Smyrna,TN,37167,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,36.0045665,-86.5258659,2021-11-30,168513,2021-11-30 22:55:12 UTC,,,,2020-11-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,,
ELEC,7SPC SPARTA TN,5 W Maple St,,Sparta,TN,38583,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.924793,-85.4652,2021-12-01,168530,2021-12-01 00:30:49 UTC,,,,2020-11-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Hilton Garden Inn Chattanooga Downtown - Tesla Destination,311 Chestnut St,,Chattanooga,TN,37402,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,35.053216,-85.312294,2020-11-03,168837,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Hutton Hotel - Tesla Destination,1808 W End Ave,,Nashville,TN,37203,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,36.152907,-86.797009,2020-11-03,168866,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,StayBridge Suites Mt. Juliet - Nashville - Tesla Destination,69 Belinda Pkwy,,Mount Juliet,TN,37122,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,36.169641,-86.502008,2020-11-03,169134,2021-03-11 23:22:17 UTC,P,,,2020-11-03,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,FOOD CITY FOOD CITY #629,920 N State of Franklin Rd,,Johnson City,TN,37604,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.32396,-82.393432,2021-12-01,169433,2021-12-01 00:30:49 UTC,,,,2020-11-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
E85,RaceTrac,4001 APD 40,,Cleveland,TN,37311,,423-476-4746,E,,Public,24 hours daily,A Cash D M V,,,,,,,,,,200-6,35.13636,-84.906791,2021-09-10,169720,2021-09-10 19:40:26 UTC,P,,,2020-11-25,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,
E85,RaceTrac,1565 25th St NW,,Cleveland,TN,37311,,423-479-5127,E,,Public,24 hours daily,A Cash D M V,,,,,,,,,,200-9,35.189851,-84.882968,2021-09-10,169721,2021-09-10 19:40:26 UTC,P,,,2020-11-25,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,
E85,RaceTrac,1596 New Salem Hwy,,Murfreesboro,TN,37129,,615-849-7594,E,,Public,24 hours daily,A Cash D M V,,,,,,,,,,200-8,35.824367,-86.416383,2021-09-10,169722,2021-09-10 19:40:26 UTC,P,,,2020-11-25,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,
E85,RaceTrac,2927 Old Fort Pkwy,,Murfreesboro,TN,37129,,615-849-7410,E,,Public,24 hours daily,A Cash D M V,,,,,,,,,,200-9,35.843883,-86.450318,2021-09-10,169723,2021-09-10 19:40:26 UTC,P,,,2020-11-25,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,
E85,RaceTrac,1080 Crossings Blvd,,Spring Hill,TN,37174,,931-486-2089,E,,Public,24 hours daily,A Cash D M V,,,,,,,,,,200-8,35.7406,-86.939027,2021-09-10,169724,2021-09-10 19:40:26 UTC,P,,,2020-11-25,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,
E85,RaceTrac,2121 Medical Center Pkwy,,Murfreesboro,TN,37129,,615-849-7605,E,,Public,24 hours daily,A Cash D M V,,,,,,,,,,200-8,35.857466,-86.432918,2021-09-10,169725,2021-09-10 19:40:26 UTC,P,,,2020-11-25,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,
E85,RaceTrac,1077 W Main St,,Hendersonville,TN,37075,,615-824-2041,E,,Public,24 hours daily,A Cash D M V,,,,,,,,,,200-9,36.306467,-86.655294,2021-09-10,169726,2021-09-10 19:40:26 UTC,P,,,2020-11-25,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,
E85,RaceTrac,1770 Lee Victory Pkwy,,Smyrna,TN,37167,,615-355-6738,E,,Public,24 hours daily,A Cash D M V,,,,,,,,,,GPS,35.93849224068002,-86.52941323215485,2021-09-10,169727,2021-09-10 19:40:26 UTC,P,,,2020-11-25,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,
E85,RaceTrac,943 Green Lea Blvd,,Gallatin,TN,37066,,615-452-6034,E,,Public,24 hours daily,A Cash D M V,,,,,,,,,,GPS,36.35758574330903,-86.50235513890075,2021-09-10,169728,2021-09-10 19:40:26 UTC,P,,,2020-11-25,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,
E85,RaceTrac,405 S Cumberland St,,Lebanon,TN,37087,,615-443-3318,E,,Public,24 hours daily,A Cash D M V,,,,,,,,,,200-9,36.199441,-86.291657,2021-09-10,169729,2021-09-10 19:40:26 UTC,P,,,2020-11-25,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,
E85,Speedway,1398 West Ave,,Crossville,TN,38555,,931-456-2168,E,,Public,24 hours daily,A Cash D M V,,,,,,,,,,200-8,35.959616,-85.041113,2021-09-10,169770,2021-09-10 19:40:26 UTC,P,,,2020-11-25,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,
E85,Speedway,2624 S Rutherford Blvd,,Murfreesboro,TN,37128,,615-849-3832,E,,Public,24 hours daily,A Cash D M V,,,,,,,,,,200-8,35.826052,-86.349984,2021-09-10,169771,2021-09-10 19:40:26 UTC,P,,,2020-11-25,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,
E85,Speedway,770 E Main St,,Hendersonville,TN,37075,,615-826-5659,E,,Public,24 hours daily,A Cash D M V,,,,,,,,,,200-9,36.327785,-86.561573,2021-09-10,169772,2021-09-10 19:40:26 UTC,P,,,2020-11-25,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,
E85,Speedway,6008 Highway 31 W,,Portland,TN,37148,,615-325-3580,E,,Public,24 hours daily,A Cash D M V,,,,,,,,,,GPS,36.62855631052865,-86.56634595106506,2021-09-10,169773,2021-09-10 19:40:26 UTC,P,,,2020-11-25,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,
E85,Speedway,4355 State Highway 58,,Chattanooga,TN,37416,,423-855-9937,E,,Public,24 hours daily,A Cash D M V,,,,,,,,,,200-9,35.084507,-85.20331,2021-09-10,169775,2021-09-10 19:40:26 UTC,P,,,2020-11-25,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,
ELEC,ENDEAVOR REG DEMONBREUN 1,1216 Demonbreun St,,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.154393,-86.78763,2021-12-01,170149,2021-12-01 00:30:49 UTC,,,,2020-12-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ENDEAVOR REG MCGAVOCK 1,1213 McGavock St,,Nashville,TN,37203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.154798,-86.787408,2021-12-01,170150,2021-12-01 00:30:49 UTC,,,,2020-12-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Caswell Park,1404 Woodbine Ave,,Knoxville,TN,37917,,865-215-4311,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,35.982143,-83.912201,2021-01-14,170218,2021-08-04 00:01:52 UTC,LG,,,2020-12-01,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,
ELEC,Civic Auditorium & Coliseum Garage,545 Howard Baker Jr. Ave,Located on 3rd floor,Knoxville,TN,37915,,865-215-4311,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,200-9,35.965185,-83.911493,2021-01-14,170219,2021-08-04 00:01:52 UTC,LG,,,2020-12-01,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,
ELEC,Ijams Nature Center,2915 Island Home Ave,,Knoxville,TN,37920,,865-215-4311,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,35.956350222374105,-83.86753655554199,2021-01-14,170220,2021-08-04 00:01:52 UTC,LG,,,2020-12-01,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,
